Liga,Clube,Nome,Posição,Valor,URL
Italy,US Cremonese,Federico Ceccherini,Centre-Back,400000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Filippo Terracciano,Right-Back,320000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Francesco Folino,Centre-Back,700000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Franco Vázquez,Attacking Midfield,750000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Giuseppe Pezzella,Left-Back,250000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Jamie Vardy,Centre-Forward,100000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Jari Vandeputte,Central Midfield,320000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Jeremy Sarmiento,Left Winger,700000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Lapo Nava,Goalkeeper,100000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Leonardo Sernicola,Left-Back,180000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Manuel De Luca,Centre-Forward,200000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Marco Silvestri,Goalkeeper,500000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Martín Payero,Central Midfield,550000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Matteo Bianchetti,Centre-Back,400000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Mattia Valoti,Central Midfield,900000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Michele Collocolo,Central Midfield,300000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Mikayil Faye,Centre-Back,600000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Romano Floriani Mussolini,Right-Back,150000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Tommaso Barbieri,Right-Back,250000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Cremonese,Warren Bondo,Central Midfield,1000000000,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239/saison_id/2025
Italy,US Lecce,Antonino Gallo,Left-Back,430000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Balthazar Pierret,Defensive Midfield,170000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Christ-Owen Kouassi,Right-Back,200000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Christian Früchtl,Goalkeeper,130000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Corrie Ndaba,Left-Back,350000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Danilo Veiga,Right-Back,100000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Filip Marchwinski,Attacking Midfield,300000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Francesco Camarda,Centre-Forward,1000000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Frédéric Guilbert,Right-Back,250000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Gaby Jean,Centre-Back,200000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Hamza Rafia,Central Midfield,140000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Jamil Siebert,Centre-Back,400000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Jasper Samooja,Goalkeeper,75000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Kialonda Gaspar,Centre-Back,350000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Konan N’Dri,Right Winger,140000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Lameck Banda,Left Winger,450000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Lassana Coulibaly,Central Midfield,250000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Matías Pérez,Centre-Back,300000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Medon Berisha,Central Midfield,150000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Mohamed Kaba,Central Midfield,200000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Nikola Stulic,Centre-Forward,400000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Riccardo Sottil,Left Winger,500000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Santiago Pierotti,Right Winger,400000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Tete Morente,Left Winger,200000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Thórir Jóhann Helgason,Central Midfield,300000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Tiago Gabriel,Centre-Back,100000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Wladimiro Falcone,Goalkeeper,350000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Ylber Ramadani,Defensive Midfield,180000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Youssef Maleh,Central Midfield,320000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Lecce,Álex Sala,Central Midfield,100000000,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2025
Italy,US Sassuolo,Alieu Fadera,Left Winger,450000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Andrea Pinamonti,Centre-Forward,1500000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Arijanet Murić,Goalkeeper,500000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Armand Laurienté,Left Winger,1500000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Aster Vranckx,Central Midfield,700000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Cas Odenthal,Centre-Back,280000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Cristian Volpato,Attacking Midfield,650000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Daniel Boloca,Defensive Midfield,750000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Domenico Berardi,Right Winger,800000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Edoardo Iannoni,Central Midfield,750000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Edoardo Pieragnolo,Left-Back,240000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Fali Candé,Centre-Back,250000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Filippo Romagna,Centre-Back,800000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Giacomo Satalino,Goalkeeper,400000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Gioele Zacchi,Goalkeeper,600000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Ismaël Koné,Central Midfield,900000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Jay Idzes,Centre-Back,750000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Josh Doig,Left-Back,500000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Kristian Thorstvedt,Attacking Midfield,900000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Laurs Skjellerup,Centre-Forward,280000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Luca Lipani,Defensive Midfield,350000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Luca Moro,Centre-Forward,200000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Nemanja Matic,Defensive Midfield,200000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Nicholas Pierini,Right Winger,300000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Sebastian Walukiewicz,Centre-Back,450000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Stefano Turati,Goalkeeper,650000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Tarik Muharemović,Centre-Back,700000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Walid Cheddira,Centre-Forward,250000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Woyo Coulibaly,Right-Back,200000000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,US Sassuolo,Yeferson Paz,Right-Back,450000,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2025
Italy,Udinese Calcio,Adam Buksa,Centre-Forward,600000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Alessandro Nunziante,Goalkeeper,180000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Alessandro Zanoli,Right-Back,600000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Arthur Atta,Central Midfield,800000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Christian Kabasele,Centre-Back,700000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Daniele Padelli,Goalkeeper,150000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Hassane Kamara,Left-Back,350000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Idrissa Gueye,Centre-Forward,400000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Iker Bravo,Centre-Forward,300000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Jakub Piotrowski,Central Midfield,450000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Jesper Karlström,Defensive Midfield,400000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Jordan Zemura,Left-Back,450000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Jurgen Ekkelenkamp,Central Midfield,700000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Keinan Davis,Centre-Forward,340000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Kingsley Ehizibue,Right-Back,240000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Lennon Miller,Central Midfield,800000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Maduka Okoye,Goalkeeper,750000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Matteo Palma,Centre-Back,100000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Nicolò Bertola,Centre-Back,600000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Nicolò Zaniolo,Attacking Midfield,1200000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Oier Zarraga,Central Midfield,200000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Oumar Solet,Centre-Back,1800000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Rui Modesto,Right-Back,200000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Răzvan Sava,Goalkeeper,250000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Saba Goglichidze,Centre-Back,800000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Sandi Lovrić,Central Midfield,850000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Thomas Kristensen,Centre-Back,600000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Italy,Udinese Calcio,Vakoun Bayo,Centre-Forward,400000000,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2025
Portugal,Avs Futebol,Aderllan Santos,Centre-Back,100000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Bruno Lourenço,Right Winger,700000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Cristian Devenish,Centre-Back,800000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Daniel Rivas,Left-Back,600000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Diego Duarte,Centre-Forward,200000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Diogo Spencer,Right-Back,900000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Guillem Molina,Right-Back,300000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Gustavo Mendonça,Central Midfield,400000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Jaume Grau,Central Midfield,700000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Jordi Escobar,Centre-Forward,300000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,João Gonçalves,Goalkeeper,700000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Kiki,Left-Back,500000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Kobamelo Kodisang,Right Winger,120000000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Nenê,Centre-Forward,50000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Paulo Vitor,Centre-Back,800000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Pedro Lima,Central Midfield,250000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Rafael Barbosa,Attacking Midfield,350000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Sidi Bane,Centre-Back,800000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Simão,Goalkeeper,300000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Tiago Hernández,Defensive Midfield,400000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Tomané,Centre-Forward,200000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
Portugal,Avs Futebol,Trigueira,Goalkeeper,50000,https://www.transfermarkt.com/avs-futebol-sad/startseite/verein/110302/saison_id/2025
